Customer_ID,Gender,Age,Age_Group,Married,State,Number_of_Referrals,Tenure_in_Months,Tenure_Group,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Monthly_Charge_Category,Total_Charges,Total_Charges_Category,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Long_Distance_Charge_Category,Total_Revenue,Revenue_Category,Customer_Status,Churn_Flag,Churn_Category,Churn_Reason
83939-TEL,Female,39,Adult,No,Telangana,0,4,New Customer,Deal 4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19,Low,348.8,Low,0,0,596.88,Medium,945.68,Low Revenue,Stayed,0,Not Churned,Not Churned
11713-MAD,Female,22,Young,Yes,Madhya Pradesh,4,5,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.6,Medium,74.6,Low,0,10,22.16,Low,106.76,Low Revenue,Churned,1,Competitor,Competitor offered more data
13654-BIH,Female,33,Adult,No,Bihar,10,34,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99,Medium,1301.7,Medium,0,0,313.82,Low,1615.52,Low Revenue,Churned,1,Price,Lack of affordable download/upload speed
11906-MAD,Female,53,Senior,No,Madhya Pradesh,2,29,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,79.3,Medium,523.15,Low,0,10,134.47,Low,667.62,Low Revenue,Churned,1,Competitor,Competitor had better devices
17609-MAD,Female,42,Adult,Yes,Madhya Pradesh,8,22,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,Medium,1601.5,Medium,0,0,504.72,Medium,2106.22,Medium Revenue,Stayed,0,Not Churned,Not Churned
69893-UTT,Male,33,Adult,No,Uttar Pradesh,14,10,New Customer,No Deal,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,58.75,Medium,2203.1,Medium,0,0,1319.79,Medium,3522.89,Medium Revenue,Stayed,0,Not Churned,Not Churned
22996-RAJ,Male,49,Adult,Yes,Rajasthan,11,18,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.7,High,1253.9,Medium,0,0,302.28,Low,1556.18,Low Revenue,Churned,1,Attitude,Attitude of support person
61446-TAM,Female,60,Senior,No,Tamil Nadu,6,34,Regular Customer,Deal 2,No,No Phone Service,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,Low,2076.2,Medium,20.29,0,0,Low,2055.91,Medium Revenue,Churned,1,Competitor,Competitor offered more data
47130-TEL,Female,53,Senior,No,Telangana,9,1,New Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.75,High,6871.7,High,0,0,1283.31,Medium,8155.01,High Revenue,Stayed,0,Not Churned,Not Churned
97501-MAH,Female,57,Senior,Yes,Maharashtra,0,31,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,20.4,Low,107.6,Low,0,0,248.16,Low,355.76,Low Revenue,Stayed,0,Not Churned,Not Churned
76221-UTT,Male,71,Senior,Yes,Uttar Pradesh,1,36,Loyal Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,High,2496.7,Medium,0,0,77.52,Low,2574.22,Medium Revenue,Churned,1,Attitude,Attitude of support person
33463-JAM,Female,43,Adult,No,Jammu & Kashmir,13,35,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,Medium,168.2,Low,0,0,21.06,Low,189.26,Low Revenue,Churned,1,Other,Don't know
25525-TAM,Male,28,Young,Yes,Tamil Nadu,12,3,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,Medium,3624.3,Medium,0,0,1888.6,Medium,5512.9,High Revenue,Churned,1,Other,Don't know
46190-DEL,Male,28,Young,Yes,Delhi,0,24,Regular Customer,Deal 3,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,95.8,Medium,3036.75,Medium,0,60,1379.4,Medium,4476.15,Medium Revenue,Churned,1,Competitor,Competitor made better offer
42950-PUN,Female,31,Adult,No,Punjab,4,29,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-4,Low,4946.05,Medium,0,0,504,Medium,5450.05,High Revenue,Stayed,0,Not Churned,Not Churned
59786-WES,Female,65,Senior,No,West Bengal,10,10,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.05,Medium,308.1,Low,0,0,177.44,Low,485.54,Low Revenue,Stayed,0,Not Churned,Not Churned
56827-HAR,Female,44,Adult,Yes,Haryana,9,2,New Customer,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,67.45,Medium,1801.1,Medium,0,0,398.46,Low,2199.56,Medium Revenue,Stayed,0,Not Churned,Not Churned
81714-BIH,Female,45,Adult,No,Bihar,7,36,Loyal Customer,No Deal,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,55.45,Medium,1477.65,Medium,0,0,547.83,Medium,2025.48,Medium Revenue,Stayed,0,Not Churned,Not Churned
31866-MAH,Female,49,Adult,Yes,Maharashtra,9,3,New Customer,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.2,Medium,5324.5,High,0,0,2702.05,High,8026.55,High Revenue,Stayed,0,Not Churned,Not Churned
51133-WES,Male,21,Young,Yes,West Bengal,11,4,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,81.7,Medium,2548.65,Medium,0,0,532.58,Medium,3081.23,Medium Revenue,Stayed,0,Not Churned,Not Churned
33053-TAM,Female,55,Senior,Yes,Tamil Nadu,13,4,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,100.85,High,4847.35,Medium,0,0,2195.69,High,7043.04,High Revenue,Stayed,0,Not Churned,Not Churned
76011-TAM,Female,50,Senior,Yes,Tamil Nadu,8,25,Regular Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.45,High,8100.55,High,0,0,1796.4,Medium,9896.95,High Revenue,Stayed,0,Not Churned,Not Churned
36451-AND,Female,34,Adult,Yes,Andhra Pradesh,2,30,Regular Customer,No Deal,Yes,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64,Medium,370.25,Low,0,0,223.9,Low,594.15,Low Revenue,Stayed,0,Not Churned,Not Churned
72469-MAD,Male,56,Senior,No,Madhya Pradesh,9,9,New Customer,No Deal,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.7,Medium,55.7,Low,0,0,17.68,Low,73.38,Low Revenue,Joined,0,Not Churned,Not Churned
27750-HAR,Female,83,Senior,Yes,Haryana,15,28,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,59.45,Medium,1884.65,Medium,0,0,0,Low,1884.65,Low Revenue,Stayed,0,Not Churned,Not Churned
46792-MAD,Female,59,Senior,Yes,Madhya Pradesh,6,25,Regular Customer,Deal 5,No,No Phone Service,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,35.9,Low,35.9,Low,0,0,0,Low,35.9,Low Revenue,Joined,0,Not Churned,Not Churned
93415-TEL,Male,51,Senior,No,Telangana,0,13,Regular Customer,No Deal,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,26,Low,1654.85,Medium,0,0,191.75,Low,1846.6,Low Revenue,Stayed,0,Not Churned,Not Churned
12541-WES,Female,37,Adult,Yes,West Bengal,14,35,Regular Customer,No Deal,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.55,Medium,4847.05,Medium,0,0,966.6,Medium,5813.65,High Revenue,Stayed,0,Not Churned,Not Churned
26858-GUJ,Male,64,Senior,Yes,Gujarat,13,29,Regular Customer,No Deal,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84,Medium,5329.55,High,0,0,2560.95,High,7890.5,High Revenue,Stayed,0,Not Churned,Not Churned
46549-TAM,Male,72,Senior,Yes,Tamil Nadu,3,20,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,Medium,204.7,Low,0,0,6.78,Low,211.48,Low Revenue,Churned,1,Other,Don't know
86882-UTT,Female,72,Senior,Yes,Uttar Pradesh,11,35,Regular Customer,No Deal,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,51.65,Medium,2838.55,Medium,0,0,1624.15,Medium,4462.7,Medium Revenue,Stayed,0,Not Churned,Not Churned
75084-UTT,Female,59,Senior,No,Uttar Pradesh,0,5,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.75,High,7322.5,High,0,0,603.84,Medium,7926.34,High Revenue,Stayed,0,Not Churned,Not Churned
31904-MAH,Female,75,Senior,Yes,Maharashtra,3,15,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,Medium,6827.5,High,0,0,2022.48,High,8849.98,High Revenue,Stayed,0,Not Churned,Not Churned
72437-GUJ,Female,52,Senior,No,Gujarat,3,10,New Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5,Medium,1808.7,Medium,0,0,886.62,Medium,2695.32,Medium Revenue,Churned,1,Competitor,Competitor offered more data
93493-HAR,Male,33,Adult,Yes,Haryana,9,10,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,Medium,324.6,Low,0,0,155.7,Low,480.3,Low Revenue,Churned,1,Competitor,Competitor had better devices
35391-MAH,Female,52,Senior,Yes,Maharashtra,5,29,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19.5,Low,805.2,Low,0,0,1672.03,Medium,2477.23,Medium Revenue,Stayed,0,Not Churned,Not Churned
26058-ASS,Male,48,Adult,Yes,Assam,12,25,Regular Customer,No Deal,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,71,Medium,2080.1,Medium,0,0,1200.02,Medium,3280.12,Medium Revenue,Stayed,0,Not Churned,Not Churned
31538-HAR,Male,37,Adult,No,Haryana,13,12,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.15,High,6953.4,High,0,0,550.4,Medium,7503.8,High Revenue,Stayed,0,Not Churned,Not Churned
55153-MAH,Male,59,Senior,No,Maharashtra,12,28,Regular Customer,Deal 2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,20.05,Low,902,Low,0,0,1391.5,Medium,2293.5,Medium Revenue,Stayed,0,Not Churned,Not Churned
58933-TEL,Male,75,Senior,Yes,Telangana,2,13,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.45,Medium,503.6,Low,11.05,0,188.65,Low,681.2,Low Revenue,Churned,1,Price,Lack of affordable download/upload speed
96413-TAM,Male,70,Senior,Yes,Tamil Nadu,10,27,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.35,Medium,1835.3,Medium,15.41,0,200.56,Low,2020.45,Medium Revenue,Stayed,0,Not Churned,Not Churned
77693-KAR,Female,43,Adult,No,Karnataka,10,33,Regular Customer,Deal 1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,25.25,Low,1728.2,Medium,0,0,1552.44,Medium,3280.64,Medium Revenue,Stayed,0,Not Churned,Not Churned
34921-HAR,Female,58,Senior,No,Haryana,0,14,Regular Customer,No Deal,No,No Phone Service,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,35.45,Low,1391.65,Medium,0,0,0,Low,1391.65,Low Revenue,Stayed,0,Not Churned,Not Churned
75000-BIH,Male,48,Adult,Yes,Bihar,6,11,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,Medium,185.55,Low,0,0,17.72,Low,203.27,Low Revenue,Churned,1,Competitor,Competitor had better devices
69082-KAR,Female,34,Adult,No,Karnataka,6,20,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,92.7,Medium,1556.85,Medium,0,0,846.26,Medium,2403.11,Medium Revenue,Stayed,0,Not Churned,Not Churned
26308-ODI,Male,45,Adult,Yes,Odisha,5,24,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,19.35,Low,1153.25,Medium,0,0,1358.5,Medium,2511.75,Medium Revenue,Stayed,0,Not Churned,Not Churned
44055-UTT,Male,50,Senior,Yes,Uttar Pradesh,0,17,Regular Customer,No Deal,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,49.4,Low,232.55,Low,0,10,235.3,Low,477.85,Low Revenue,Stayed,0,Not Churned,Not Churned
64910-PUN,Female,47,Adult,Yes,Punjab,12,30,Regular Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,70.9,Medium,4911.35,Medium,49.37,0,1863.88,Medium,6725.86,High Revenue,Stayed,0,Not Churned,Not Churned
52140-TAM,Female,76,Senior,No,Tamil Nadu,2,27,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-10,Low,533.05,Low,0,0,149.59,Low,682.64,Low Revenue,Stayed,0,Not Churned,Not Churned
99317-UTT,Female,46,Adult,Yes,Uttar Pradesh,13,6,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.25,Medium,418.4,Low,0,0,236.16,Low,654.56,Low Revenue,Churned,1,Competitor,Competitor made better offer
82483-BIH,Female,80,Senior,No,Bihar,14,3,New Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,High,4133.95,Medium,0,0,259.53,Low,4393.48,Medium Revenue,Stayed,0,Not Churned,Not Churned
28873-TAM,Male,55,Senior,No,Tamil Nadu,7,4,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,Medium,151.75,Low,0,0,7.52,Low,159.27,Low Revenue,Joined,0,Not Churned,Not Churned
95748-UTT,Male,22,Young,Yes,Uttar Pradesh,5,4,New Customer,Deal 5,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,25.4,Low,25.4,Low,0,0,32.73,Low,58.13,Low Revenue,Joined,0,Not Churned,Not Churned
23683-TEL,Male,26,Young,No,Telangana,10,16,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,20.25,Low,20.25,Low,0,0,42.96,Low,63.21,Low Revenue,Joined,0,Not Churned,Not Churned
84789-PUN,Male,46,Adult,No,Punjab,9,19,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.95,High,318.6,Low,0,0,37.98,Low,356.58,Low Revenue,Joined,0,Not Churned,Not Churned
25897-JAM,Male,34,Adult,Yes,Jammu & Kashmir,12,9,New Customer,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.6,Low,45.6,Low,0,0,11.73,Low,57.33,Low Revenue,Churned,1,Competitor,Competitor made better offer
88126-JAM,Female,20,Young,Yes,Jammu & Kashmir,11,5,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,Medium,2698.35,Medium,0,0,116,Low,2814.35,Medium Revenue,Churned,1,Competitor,Competitor made better offer
47424-TAM,Male,29,Young,Yes,Tamil Nadu,14,36,Loyal Customer,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.65,Medium,1588.25,Medium,0,0,490.11,Low,2078.36,Medium Revenue,Stayed,0,Not Churned,Not Churned
39554-UTT,Female,51,Senior,Yes,Uttarakhand,1,12,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,20.35,Low,697.65,Low,45.07,0,79.55,Low,732.13,Low Revenue,Stayed,0,Not Churned,Not Churned
75018-PUN,Female,62,Senior,Yes,Punjab,6,22,Regular Customer,Deal 4,Yes,No,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,Medium,1178.75,Medium,0,0,876.26,Medium,2055.01,Medium Revenue,Stayed,0,Not Churned,Not Churned
93717-GUJ,Female,68,Senior,No,Gujarat,9,33,Regular Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.15,Medium,6148.45,High,36.29,0,1483.76,Medium,7595.92,High Revenue,Stayed,0,Not Churned,Not Churned
83214-TAM,Female,52,Senior,No,Tamil Nadu,9,26,Regular Customer,Deal 1,Yes,Yes,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.95,Medium,5730.15,High,0,0,1874.88,Medium,7605.03,High Revenue,Stayed,0,Not Churned,Not Churned
16339-UTT,Female,52,Senior,No,Uttarakhand,11,21,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,51.2,Medium,1561.5,Medium,0,0,0,Low,1561.5,Low Revenue,Churned,1,Dissatisfaction,Network reliability
17908-HAR,Female,75,Senior,No,Haryana,14,21,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,Medium,2217.15,Medium,0,0,478.33,Low,2695.48,Medium Revenue,Churned,1,Attitude,Attitude of support person
83812-MAD,Female,36,Adult,Yes,Madhya Pradesh,6,11,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.35,Low,275.9,Low,33.24,0,205.12,Low,447.78,Low Revenue,Stayed,0,Not Churned,Not Churned
61217-UTT,Male,61,Senior,Yes,Uttar Pradesh,2,20,Regular Customer,No Deal,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,25.75,Low,1654.75,Medium,41.74,0,318.5,Low,1931.51,Low Revenue,Stayed,0,Not Churned,Not Churned
44143-GUJ,Female,35,Adult,Yes,Gujarat,4,11,New Customer,No Deal,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,67.95,Medium,350.3,Low,0,20,74.5,Low,444.8,Low Revenue,Churned,1,Price,Price too high
39549-KAR,Female,55,Senior,No,Karnataka,0,28,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.1,Medium,4144.9,Medium,0,0,491.15,Low,4636.05,Medium Revenue,Stayed,0,Not Churned,Not Churned
69335-TAM,Female,45,Adult,Yes,Tamil Nadu,15,1,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,95,Medium,3008.15,Medium,0,60,341.22,Low,3409.37,Medium Revenue,Stayed,0,Not Churned,Not Churned
28551-UTT,Male,81,Senior,No,Uttar Pradesh,2,8,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.1,High,3121.1,Medium,0,0,1257.9,Medium,4379,Medium Revenue,Stayed,0,Not Churned,Not Churned
17309-HAR,Male,53,Senior,Yes,Haryana,8,25,Regular Customer,Deal 3,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.55,Medium,1405.3,Medium,0,0,290,Low,1695.3,Low Revenue,Stayed,0,Not Churned,Not Churned
33334-PUN,Female,27,Young,No,Punjab,1,12,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.45,Low,106.85,Low,0,0,0,Low,106.85,Low Revenue,Churned,1,Other,Moved
65598-AND,Male,37,Adult,Yes,Andhra Pradesh,14,17,Regular Customer,No Deal,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,Medium,151.3,Low,0,0,39.24,Low,190.54,Low Revenue,Churned,1,Other,Don't know
84508-TAM,Female,28,Young,Yes,Tamil Nadu,11,28,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.1,Low,21.1,Low,0,0,18.81,Low,39.91,Low Revenue,Joined,0,Not Churned,Not Churned
81485-ODI,Female,61,Senior,Yes,Odisha,8,26,Regular Customer,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,Medium,1129.1,Medium,0,0,144.2,Low,1273.3,Low Revenue,Churned,1,Attitude,Attitude of support person
39348-MAD,Female,56,Senior,Yes,Madhya Pradesh,3,31,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.95,Medium,1767.35,Medium,0,20,622.75,Medium,2410.1,Medium Revenue,Churned,1,Dissatisfaction,Product dissatisfaction
64023-JHA,Female,39,Adult,No,Jharkhand,9,27,Regular Customer,Deal 3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,20.15,Low,536.35,Low,0,0,441,Low,977.35,Low Revenue,Stayed,0,Not Churned,Not Churned
51863-GUJ,Female,21,Young,No,Gujarat,0,10,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,High,8312.4,High,0,0,120.24,Low,8432.64,High Revenue,Stayed,0,Not Churned,Not Churned
47934-KAR,Female,63,Senior,Yes,Karnataka,12,4,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.5,Low,835.5,Low,0,0,798.16,Medium,1633.66,Low Revenue,Stayed,0,Not Churned,Not Churned
61257-UTT,Male,40,Adult,Yes,Uttar Pradesh,6,32,Regular Customer,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,Medium,1380.4,Medium,0,0,270.18,Low,1650.58,Low Revenue,Stayed,0,Not Churned,Not Churned
